617.502197265625,324.20281982421875,658.2647705078125,339.01971435546875
327.6169738769531,323.83538818359375,389.2122497558594,340.186767578125
814.7972412109375,336.9017028808594,960.0,440.5665588378906
520.2041625976562,325.3471374511719,566.4022827148438,340.1945495605469
0.0,319.7052307128906,18.273601531982422,344.406494140625
439.859619140625,322.9618835449219,501.8708190917969,340.3962707519531
692.4774169921875,325.35528564453125,723.2198486328125,336.7161560058594
654.9053955078125,322.93310546875,695.2698974609375,338.4090576171875
151.2261505126953,324.4949951171875,186.32347106933594,337.8965759277344
490.6976318359375,324.97247314453125,527.833251953125,338.7217712402344
712.4199829101562,324.2375183105469,750.4710693359375,337.96380615234375
771.4999389648438,324.93035888671875,805.7488403320312,337.3609924316406
206.88079833984375,321.5980529785156,265.0639343261719,339.2658996582031
572.0738525390625,323.406982421875,619.796875,339.4486083984375
44.90443420410156,323.613525390625,113.24394226074219,343.64373779296875
382.5145568847656,324.28106689453125,447.6419677734375,340.18035888671875
740.8694458007812,325.158935546875,771.3974609375,336.38800048828125
