414.7709045410156,282.82220458984375,452.00811767578125,332.392822265625
505.6459655761719,304.92626953125,517.3508911132812,327.7138671875
392.3021240234375,309.08319091796875,431.4643249511719,345.9956359863281
435.45880126953125,320.44549560546875,696.8765258789062,570.6430053710938
296.513916015625,309.86773681640625,363.43609619140625,353.5919189453125
347.1767272949219,317.1880798339844,410.9064636230469,366.6488037109375
469.2684326171875,309.5113830566406,487.6650390625,325.39398193359375
440.81024169921875,302.18756103515625,474.8581848144531,336.4350891113281
0.0,197.183349609375,279.78436279296875,610.3936767578125
217.7978057861328,324.89410400390625,346.926025390625,411.07269287109375
