324.3184814453125,337.5594482421875,411.624267578125,468.6882019042969
518.7947998046875,336.435546875,610.8347778320312,402.9481506347656
850.6734008789062,338.2426452636719,897.8001708984375,374.5359802246094
623.698974609375,316.5008850097656,681.7349243164062,374.994873046875
593.0174560546875,333.3992004394531,658.572265625,382.946533203125
872.1639404296875,337.075439453125,960.0,418.50244140625
233.26547241210938,339.94451904296875,470.3794250488281,465.35369873046875
835.5986328125,333.5504150390625,879.720458984375,364.70343017578125
563.8065185546875,343.64434814453125,633.7796020507812,392.0545959472656
680.437744140625,335.26885986328125,712.2142333984375,358.3049011230469
811.8255004882812,325.2912902832031,833.9688110351562,347.3313903808594
788.15234375,330.7417297363281,833.2691650390625,368.35791015625
948.7249145507812,354.5745849609375,960.0,457.0751953125
434.644287109375,333.461669921875,566.0477294921875,423.37274169921875
668.5572509765625,336.9560241699219,702.7330322265625,361.52496337890625
917.3125610351562,349.0499267578125,960.0,440.79736328125
709.87890625,334.5302734375,758.979736328125,369.3353271484375
