399.216064453125,326.87493896484375,420.2563171386719,349.7593688964844
400.91644287109375,319.1835021972656,419.45098876953125,349.5595703125
290.3529968261719,315.7278747558594,315.8042907714844,352.627197265625
607.0177001953125,328.1002197265625,655.5208740234375,363.01513671875
161.55645751953125,320.4315185546875,226.01107788085938,339.9577331542969
575.958984375,321.92529296875,612.6314086914062,353.5968017578125
94.66700744628906,321.7903137207031,154.54421997070312,340.2763366699219
679.9664306640625,331.1690673828125,778.069580078125,394.05426025390625
377.57928466796875,319.1923522949219,416.48681640625,336.1296081542969
740.791748046875,323.25994873046875,906.0340576171875,414.97711181640625
584.8114624023438,326.6667175292969,624.219970703125,356.33245849609375
565.9175415039062,323.23974609375,596.2732543945312,348.8974609375
619.0921630859375,328.2154846191406,680.1832275390625,367.734619140625
529.9386596679688,319.14434814453125,565.0159912109375,338.6112976074219
655.7332763671875,327.80853271484375,731.695556640625,382.8282165527344
504.92388916015625,324.31298828125,541.5033569335938,338.1363525390625
597.3511962890625,327.73828125,638.067138671875,359.73486328125
32.940303802490234,322.35498046875,89.87320709228516,340.228271484375
469.9473876953125,323.8028564453125,507.05517578125,338.59197998046875
637.7291259765625,323.08447265625,704.2269287109375,374.79644775390625
