683.89208984375,350.6087646484375,734.047119140625,384.7237548828125
349.238037109375,345.821533203125,393.8570861816406,380.10687255859375
739.5560302734375,331.313720703125,757.7318115234375,370.1051330566406
623.0432739257812,336.36474609375,633.8282470703125,351.7228698730469
336.40057373046875,335.8797607421875,352.2357177734375,366.9172668457031
170.66806030273438,337.8074645996094,228.67901611328125,409.9552917480469
356.0893859863281,333.11700439453125,371.93994140625,366.9427490234375
512.7286376953125,341.5626525878906,531.3637084960938,358.25469970703125
584.0213623046875,332.50244140625,611.6295166015625,355.2262878417969
589.3411865234375,337.30859375,613.2642822265625,356.1750793457031
541.8380737304688,338.49176025390625,567.0345458984375,357.84088134765625
186.8521728515625,328.935302734375,317.709716796875,419.9693298339844
523.0380859375,343.5957336425781,551.6343994140625,356.64544677734375
571.846923828125,340.59686279296875,590.7721557617188,357.0433044433594
531.52587890625,335.1710510253906,552.48876953125,354.9806213378906
489.5841369628906,337.8410339355469,518.54541015625,362.0695495605469
379.35418701171875,325.8106994628906,485.83648681640625,412.05718994140625
