663.5458374023438,318.93353271484375,673.9251098632812,342.2021484375
412.4688720703125,320.5204772949219,430.4923400878906,344.8304748535156
680.1522827148438,320.89605712890625,755.116455078125,375.16046142578125
573.5023803710938,327.7359619140625,656.55224609375,386.30401611328125
659.7515869140625,326.3851318359375,722.4813842773438,367.08282470703125
425.646484375,317.91900634765625,459.78326416015625,346.460205078125
741.4720458984375,330.6593322753906,868.8868408203125,402.7655029296875
502.5833740234375,322.91107177734375,529.8091430664062,341.48565673828125
0.0,321.70831298828125,336.1334228515625,602.1099243164062
448.9634094238281,316.2523193359375,506.3593444824219,361.48046875
342.5921325683594,317.0845031738281,408.4818115234375,366.0567626953125
563.7214965820312,317.8984069824219,597.578125,346.9850158691406
