0.0,0.0,167.98057556152344,160.64218139648438,532.8130493164062,-6.226672720904699,2.111798441232704,11.305775502142131,6.629026412963867,3.068892478942871,3.574972152709961,-0.1691289097070694
0.0,452.5793151855469,279.7898864746094,527.3729248046875,365.89959716796875,0.6556461982131493,2.547046505967643,64.71091096387329,10.001238822937012,3.3868813514709473,4.605504989624023,-0.09830295294523239
0.0,665.35595703125,314.43963623046875,730.637939453125,349.9619140625,16.19173807455954,2.3237721774303024,83.22219782551139,4.6426100730896,2.07564115524292,2.5919551849365234,1.455631136894226
1.0,631.6373291015625,328.18115234375,650.1546630859375,349.95794677734375,12.293711772674653,2.4273794707443366,85.71379376515773,1.3943471908569336,0.6000000238418579,1.6608448028564453,-1.7003509998321533
1.0,682.1920776367188,327.88446044921875,702.3723754882812,358.80194091796875,12.043788634959714,2.2950402305139015,63.46069244984659,1.0604288578033447,0.8049049973487854,1.7427253723144531,1.460691213607788
0.0,647.0179443359375,322.48468017578125,665.7179565429688,343.5830078125,18.72072401454327,2.6516304684486895,119.03906005659482,4.03000020980835,1.7400000095367432,2.1943626403808594,-0.0969778373837471
0.0,512.0164184570312,328.84088134765625,545.3336181640625,350.3282165527344,4.357182381201717,2.855152211340166,102.20709183864332,5.486370086669922,2.6073575019836426,1.851675033569336,-0.12072492390871048
0.0,585.9276733398438,331.8460693359375,624.9114379882812,355.605712890625,8.077268004312865,2.332622408852808,72.36925599566447,5.224601745605469,2.4235262870788574,1.409999966621399,-0.11205603927373886
0.0,648.0453491210938,329.6211242675781,695.8233642578125,360.4634094238281,10.779401632850002,2.3108586117721353,63.12557639194489,4.03000020980835,2.4356260299682617,1.6384315490722656,-0.1083323061466217
0.0,536.9190063476562,331.6224670410156,560.6846313476562,345.9244384765625,7.120313975414197,2.8525122436981962,117.55143507338614,4.6468963623046875,2.227013349533081,1.409999966621399,3.025282144546509
0.0,590.3577270507812,325.9761962890625,611.7114868164062,346.484619140625,8.077268004312865,2.332622408852808,72.36925599566447,5.224601745605469,2.4235262870788574,1.409999966621399,-0.11205603927373886
0.0,599.7821044921875,322.0884704589844,622.7805786132812,339.986328125,15.815444154095271,2.5916279297249067,135.6679401939509,4.03000020980835,2.713858127593994,2.117115020751953,-0.09771198034286499
0.0,546.0798950195312,312.70623779296875,572.2847900390625,340.1693115234375,10.475958558717572,2.895516363636985,149.83080554880974,3.4145898818969727,3.366892099380493,3.6367650032043457,3.0374972820281982
0.0,727.6354370117188,195.29251098632812,960.0,458.640380859375,5.4600068160815525,1.9274493094124598,16.9937562346798,3.4145898818969727,2.9148812294006348,3.594646453857422,-0.11638305336236954
