0.0,453.0,318.0,507.0,364.0,-0.00209808349609375,1.088338851928711,44.609519958496094,4.625070571899414,1.7095657587051392,2.007375955581665,4.747984886169434
0.0,-119.0,325.0,316.0,618.0,-2.522768259048462,0.9283928871154785,8.461508750915527,4.1585469245910645,1.6340548992156982,1.7938326597213745,1.5963436365127563
0.0,766.0,334.0,889.0,413.0,7.535585403442383,1.2526297569274902,24.62630271911621,4.623816013336182,1.4937679767608643,1.8428980112075806,4.844222545623779
0.0,342.0,320.0,406.0,369.0,-4.216120719909668,1.181452751159668,44.053279876708984,5.030741214752197,1.8091812133789062,2.0027565956115723,1.5775643587112427
0.0,666.0,327.0,726.0,368.0,8.683141708374023,1.370534896850586,45.324256896972656,4.605527877807617,1.4956094026565552,1.8234275579452515,4.772793769836426
0.0,586.0,325.0,676.0,398.0,3.5125865936279297,1.0982131958007812,26.789636611938477,4.441220283508301,1.542776107788086,1.8549875020980835,4.778802871704102
0.0,691.0,324.0,776.0,380.0,7.823988914489746,1.1729183197021484,34.90837860107422,4.448606491088867,1.5825976133346558,1.8113971948623657,4.7443013191223145
0.0,571.0,315.0,609.0,348.0,6.80461311340332,1.1458091735839844,69.40577697753906,5.757030010223389,1.9600669145584106,2.2647221088409424,4.818706512451172
0.0,425.0,323.0,462.0,350.0,-2.6649818420410156,1.6336669921875,78.68728637695312,4.713644981384277,1.8182129859924316,1.993979811668396,4.805792808532715
0.0,587.0,327.0,674.0,394.0,3.8260278701782227,1.1949882507324219,29.288434982299805,4.499422550201416,1.5713602304458618,1.9484003782272339,4.772316932678223
0.0,504.0,323.0,531.0,345.0,2.8637123107910156,1.6563987731933594,89.15313720703125,4.731239318847656,1.699020266532898,2.033097743988037,4.708133697509766
0.0,667.0,328.0,724.0,367.0,8.975826263427734,1.416275978088379,46.94896697998047,4.568537712097168,1.4804631471633911,1.8200407028198242,4.785211563110352
0.0,573.0,316.0,609.0,347.0,7.039073944091797,1.1501693725585938,71.57511138916016,5.625216960906982,1.9481148719787598,2.251262903213501,4.805746555328369
